OBJECTID,SurveyPurp,Protocol,Gear,TotalEffor,EffortMetr,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLen,AvgWidth,StationCod,SiteType,SurveyID,SpeciesCod,Status,NewStatus,sameStatus,Catch,Source,mySurveyID,NEAR_FID,NEAR_DIST,SNAPUTM_X,SNAPUTM_Y
3111,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,SAH,E1,,E1,9,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3112,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,SNF,E1,,E1,7,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3113,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,SPB,E1,,E1,1,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3114,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,CCF,E2,,E2,5,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3115,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,CPP,E2,,E2,4,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3116,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,FMW,E2,,E2,2,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3117,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,PKF,E2,,E2,1,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3118,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,PMW,E2,,E2,4,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3119,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,RDS,E2,,E2,22,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3120,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,SAH,E2,,E2,3,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3121,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,SNF,E2,,E2,7,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3122,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,GSD,S1,,S1,2,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3123,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,RDS,S1,,S1,16,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3124,,,,,,,Arkansas River #2A,9-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,611015.000000000000000,4217845.000000000000000,Arkansas,,,,,999005.000000000000000,SAH,S1,,S1,2,non-USGS,611015_9-Sep-2014,28742,60.050905467141320,610987,4217792
3125,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,CCF,E1,,E1,2,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3126,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,FHC,E1,,E1,1,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3127,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,FMW,E1,,E1,4,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3128,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,PMW,E1,,E1,5,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3129,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,RDS,E1,,E1,65,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3130,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,SAH,E1,,E1,3,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3131,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,SNF,E1,,E1,1,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3132,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,CCF,E2,,E2,4,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3133,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,RDS,E2,,E2,5,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3134,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,SNF,E2,,E2,4,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3135,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,CCF,S1,,S1,1,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3136,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,FHC,S1,,S1,2,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3137,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,GSD,S1,,S1,2,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3138,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,PMW,S1,,S1,3,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3139,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,RDS,S1,,S1,86,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3140,,,,,,,Arkansas River #2A,3-Sep-14,230M SW of Big Mac Pond on Rocky Ford SWA,,13S,615483.000000000000000,4213409.000000000000000,Arkansas,,,,,999005.000000000000000,SAH,S1,,S1,2,non-USGS,615483_3-Sep-2014,31196,17.319473951687591,615487,4213392
3141,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,PKF,D1,,D1,14,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3142,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,SNF,D1,,D1,1,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3143,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,BBH,S1,,S1,1,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3144,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,PKF,S1,,S1,37,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3145,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,SNF,S1,,S1,8,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3146,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,BBH,S2,,S2,7,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3147,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,FMW,S2,,S2,2,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3148,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,PKF,S2,,S2,23,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3149,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,SNF,S2,,S2,1,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3150,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,BBH,S3,,S3,2,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3151,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,PKF,S3,,S3,8,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3152,,,,,,,"Rush Creek, South",9-Oct-13,75 M ABV HWY 94,,13S,626725.000000000000000,4301209.000000000000000,Arkansas,,,,,999008.000000000000000,SNF,S3,,S3,2,non-USGS,626725_9-Oct-2013,6681,41.930395481691804,626687,4301192
3153,,,,,,,Big Sandy Creek,23-Oct-13,At Calhan Bridge,,13S,561156.000000000000000,4326270.000000000000000,Arkansas,,,,,999009.000000000000000,BBH,E1,,E1,1,non-USGS,561156_23-Oct-2013,1591,37.759985721249400,561187,4326292
3154,,,,,,,Big Sandy Creek,23-Oct-13,At Calhan Bridge,,13S,561156.000000000000000,4326270.000000000000000,Arkansas,,,,,999009.000000000000000,SNF,E1,,E1,4,non-USGS,561156_23-Oct-2013,1591,37.759985721249400,561187,4326292
3155,,,,,,,Big Sandy Creek,23-Oct-13,At Calhan Bridge,,13S,561156.000000000000000,4326270.000000000000000,Arkansas,,,,,999009.000000000000000,YPE,E1,,E1,24,non-USGS,561156_23-Oct-2013,1591,37.759985721249400,561187,4326292
3156,,,,,,,Big Sandy Creek,23-Oct-13,At Calhan Bridge,,13S,561156.000000000000000,4326270.000000000000000,Arkansas,,,,,999009.000000000000000,BBH,S1,,S1,4,non-USGS,561156_23-Oct-2013,1591,37.759985721249400,561187,4326292
3157,,,,,,,Big Sandy Creek,23-Oct-13,At Calhan Bridge,,13S,561156.000000000000000,4326270.000000000000000,Arkansas,,,,,999009.000000000000000,FMW,S1,,S1,1,non-USGS,561156_23-Oct-2013,1591,37.759985721249400,561187,4326292
3158,,,,,,,Big Sandy Creek,23-Oct-13,At Calhan Bridge,,13S,561156.000000000000000,4326270.000000000000000,Arkansas,,,,,999009.000000000000000,SNF,S1,,S1,23,non-USGS,561156_23-Oct-2013,1591,37.759985721249400,561187,4326292
3159,,,,,,,Big Sandy Creek,23-Oct-13,At Calhan Bridge,,13S,561156.000000000000000,4326270.000000000000000,Arkansas,,,,,999009.000000000000000,YPE,S1,,S1,78,non-USGS,561156_23-Oct-2013,1591,37.759985721249400,561187,4326292
3160,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,BBH,E1,,E1,1,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3161,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,FMW,E1,,E1,1,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3162,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,MSQ,E1,,E1,320,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3163,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,PKF,E1,,E1,1,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3164,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,STR,E1,,E1,2,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3165,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,FMW,S1,,S1,4,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3166,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,MSQ,S1,,S1,1075,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3167,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,PKF,S1,,S1,3,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3168,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,SAH,S1,,S1,1,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3169,,,,,,,Vista Del Rio,18-Sep-13,BLW of CG entrance,,13S,705027.000000000000000,4220768.000000000000000,Arkansas,,,,,999010.000000000000000,STR,S1,,S1,36,non-USGS,705027_18-Sep-2013,26499,46.990727430760508,704987,4220792
3170,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,LMB,S1,,S1,13,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3171,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,MSQ,S1,,S1,43,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3172,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,SNF,S1,,S1,18,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3173,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,STR,S1,,S1,18,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3174,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,WHS,S1,,S1,1,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3175,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,LMB,S2,,S2,7,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3176,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,MNW,S2,,S2,1,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3177,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,MSQ,S2,,S2,26,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3178,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,SNF,S2,,S2,3,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3179,,,,,,,Willow Creek,19-Sep-13,700M ABV CR12,,13S,714864.000000000000000,4219039.000000000000000,Arkansas,,,,,999011.000000000000000,STR,S2,,S2,13,non-USGS,714864_19-Sep-2013,28094,52.108126165346661,714887,4218992
3180,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,FHC,E1,E1,E1,119,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3181,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,WHS,E1,E1,E1,19,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3182,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,STR,E1,E1,E1,15,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3183,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,LND,E1,E1,E1,13,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3184,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,LGS,E1,E1,E1,4,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3185,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,SNF,E1,E1,E1,2,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3186,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,FHC,E2,E2,E2,46,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3187,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,WHS,E2,E2,E2,9,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3188,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,LND,E2,E2,E2,2,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3189,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,SNF,E2,E2,E2,2,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3190,,PRESENCE/ABSENCE,E,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,LGS,E2,E2,E2,1,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3191,,PRESENCE/ABSENCE,S,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,FHC,S3,S3,S3,9,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3192,,PRESENCE/ABSENCE,S,,,,Fountain Creek #3,27-Jul-23,400m US of Little Fountain Creek Confluence,,,528265.000000000000000,4274479.000000000000000,AR,,,,,75646.000000000000000,STR,S3,S3,S3,1,Non-USGS,528265_27-Jul-23,12332,25.279876405323172,528287,4274492
3193,,PRESENCE/ABSENCE,E,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,PKF,E1,E1,E1,136,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3194,,PRESENCE/ABSENCE,E,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,FMW,E1,E1,E1,120,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3195,,PRESENCE/ABSENCE,E,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,FHC,E1,E1,E1,116,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3196,,PRESENCE/ABSENCE,E,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,WHS,E1,E1,E1,75,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3197,,PRESENCE/ABSENCE,E,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,SNF,E1,E1,E1,22,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3198,,PRESENCE/ABSENCE,E,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,BBH,E1,E1,E1,4,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3199,,PRESENCE/ABSENCE,E,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,STR,E1,E1,E1,3,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3200,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,PKF,S2,S2,S2,84,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3201,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,FHC,S2,S2,S2,44,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3202,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,FMW,S2,S2,S2,36,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3203,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,WHS,S2,S2,S2,9,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3204,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,SNF,S2,S2,S2,2,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3205,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,PKS,S3,S3,S3,87,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3206,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,FMW,S3,S3,S3,31,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3207,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,FHC,S3,S3,S3,28,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3208,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,WHS,S3,S3,S3,9,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3209,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,SNF,S3,S3,S3,2,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
3210,,PRESENCE/ABSENCE,S,,,,Huerfano River #1,21-Aug-23,Huerfano @ Poleline Canyon,,,542495.000000000000000,4202544.000000000000000,AR,,,,,75647.000000000000000,STR,S3,S3,S3,1,Non-USGS,542495_21-Aug-23,33850,48.788954132728541,542487,4202592
