SurveyPurpose,Protocol,Gear,TotalEffort,EffortMetric,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLength,AvgWidth,StationCode,SiteType,SurveyID,SpeciesCode,Status,NewStatus,sameStatus,Catch,Source
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,FMW,S1,S1,S1,43,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,OTS,S1,S1,S1,15,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,SAH,S1,S1,S1,15,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,FHC,S1,S1,S1,7,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,PKF,S1,S1,S1,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,CCF,S1,S1,S1,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,GSD,S1,S1,S1,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,LND,S1,S1,S1,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,SMM,S1,S1,S1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,RDS,S2,S2,S2,610,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,FMW,S2,S2,S2,28,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,WHS,S2,S2,S2,21,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,SAH,S2,S2,S2,14,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,SMM,S2,S2,S2,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,OTS,S2,S2,S2,4,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,CCF,S2,S2,S2,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,PKF,S2,S2,S2,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,MSQ,S2,S2,S2,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,24-Jul-2012,ABT 400 M WEST OF OTERO-BENT COUNTY LINE,3978,13,640113,4211639,Arkansas,500,40.5,AR3772,,39125,FHC,S2,S2,S2,1,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,24-Jul-2012,0.5 MI ABV Pace Rd,4994,13,535046,4254426,Arkansas,500,75,AR3373,---,28627,FHC,E1,E1,E1,96,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,25-Jul-2012,0.5 mi ABV Old Pueblo Rd,5362,13,528505,4272984,Arkansas,500,80,AR3371,---,28641,FHC,E1,E1,E1,52,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,26-Jul-2012,4.5 mi BLW Old Pueblo Rd,5238,13,532693,4268339,Arkansas,500,100,AR3372,---,28642,FHC,E1,E1,E1,54,Non-USGS
---,PRESENCE/ABSENCE,Seine,1,PASS,00:00.0,FOUNTAIN CREEK #2,7-Aug-2012,ABV Williams Creek,5245,13S,532279,4268306,Arkansas,500,100,AR2936,Random,29315,FHC,S1,S1,S1,30,Non-USGS
---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #2,8-Aug-2012,0.5 mi ABV Old Pueblo Rd,5362,13,528505,4272984,Arkansas,500,80,AR3371,---,28643,FHC,E1,E1,E1,54,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,MSQ,E1,E1,E1,70,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,RDS,E1,E1,E1,49,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,CCF,E1,E1,E1,18,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,FMW,E1,E1,E1,11,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,CPP,E1,E1,E1,6,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,SNF,E1,E1,E1,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,SMM,E1,E1,E1,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,SAH,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,PKF,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,PMW,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,GSD,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,RDS,S1,S1,S1,365,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,MSQ,S1,S1,S1,98,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,FMW,S1,S1,S1,26,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,GSD,S1,S1,S1,7,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,FHC,S1,S1,S1,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,SMM,S1,S1,S1,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,WHS,S1,S1,S1,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,CCF,S1,S1,S1,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,PMW,S1,S1,S1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,PKF,S1,S1,S1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,SAH,S1,S1,S1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,FMW,S2,S2,S2,8,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,GSD,S2,S2,S2,7,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,PKF,S2,S2,S2,6,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,CCF,S2,S2,S2,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,LMB,S2,S2,S2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,FHC,S2,S2,S2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,SAH,S2,S2,S2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,CPP,S2,S2,S2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,RDS,S2,S2,S2,464,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,MSQ,S2,S2,S2,85,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,RDS,S3,S3,S3,107,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,MSQ,S3,S3,S3,25,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,FMW,S3,S3,S3,4,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,SAH,S3,S3,S3,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,FHC,S3,S3,S3,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,WHS,S3,S3,S3,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,9-Aug-2012,ABT 1.75 MI ABV OTERO-BENT CO LINE,3984,13,639113,4212000,Arkansas,500,64.75,AR3782,,39141,GSD,S3,S3,S3,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,MSQ,E1,E1,E1,483,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,RDS,E1,E1,E1,80,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,FMW,E1,E1,E1,43,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,CCF,E1,E1,E1,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,PKF,E1,E1,E1,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,FHC,E1,E1,E1,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,WHS,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,SAH,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,SMM,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,GSD,E1,E1,E1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,MSQ,E2,E2,E2,64,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,RDS,E2,E2,E2,31,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,FMW,E2,E2,E2,18,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,SMM,E2,E2,E2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,EF & SEINE,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,CCF,E2,E2,E2,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,RDS,S1,S1,S1,214,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,MSQ,S1,S1,S1,32,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,FMW,S1,S1,S1,10,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,FHC,S1,S1,S1,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,CCF,S1,S1,S1,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,PKF,S1,S1,S1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,GSD,S1,S1,S1,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,RDS,S2,S2,S2,472,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,MSQ,S2,S2,S2,115,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,FMW,S2,S2,S2,55,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,WHS,S2,S2,S2,8,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,SAH,S2,S2,S2,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,PKF,S2,S2,S2,4,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,FHC,S2,S2,S2,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,GSD,S2,S2,S2,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,Seine,---,,00:00.0,ARKANSAS R #2A,10-Aug-2012,270 M South Of Old Fort Bent,3994,13,637738,4211206,Arkansas,500,84,AR1814,---,39143,CCF,S2,S2,S2,1,Non-USGS
