"","SurveyPurp","Protocol","Gear","TotalEffor","EffortMetr","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLen","AvgWidth","StationCod","SiteType","SurveyID","SpeciesCod","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"2142","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","ABV Patterson Crossing",5419,"13",570187,4119292,"Arkansas","505","20","AR0396","---",113,"LND","E1","E1","E1","31","Non-USGS","570197_14-Mar-2006"
"2143","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","ABV Patterson Crossing",5419,"13",570187,4119292,"Arkansas","505","20","AR0396","---",113,"WHS","E1","E1","E1","11","Non-USGS","570197_14-Mar-2006"
"2144","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","ABV Patterson Crossing",5419,"13",570187,4119292,"Arkansas","505","20","AR0396","---",113,"FHC","E1","E1","E1","5","Non-USGS","570197_14-Mar-2006"
"2145","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","ABV Patterson Crossing",5419,"13",570187,4119292,"Arkansas","505","20","AR0396","---",113,"STR","E1","E1","E1","4","Non-USGS","570197_14-Mar-2006"
"2146","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","ABV Patterson Crossing",5419,"13",570187,4119292,"Arkansas","505","20","AR0396","---",113,"FMW","E1","E1","E1","1","Non-USGS","570197_14-Mar-2006"
"2147","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","1 KM ABV CO RD 145",5333,"13",576887,4116192,"Arkansas","994","33.1","AR2031","---",1451,"FHC","E1","E1","E1","124","Non-USGS","576911_14-Mar-2006"
"2148","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","1 KM ABV CO RD 145",5333,"13",576887,4116192,"Arkansas","994","33.1","AR2031","---",1451,"LND","E1","E1","E1","28","Non-USGS","576911_14-Mar-2006"
"2149","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","1 KM ABV CO RD 145",5333,"13",576887,4116192,"Arkansas","994","33.1","AR2031","---",1451,"FMW","E1","E1","E1","22","Non-USGS","576911_14-Mar-2006"
"2150","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","1 KM ABV CO RD 145",5333,"13",576887,4116192,"Arkansas","994","33.1","AR2031","---",1451,"STR","E1","E1","E1","5","Non-USGS","576911_14-Mar-2006"
"2151","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","14-Mar-2006","1 KM ABV CO RD 145",5333,"13",576887,4116192,"Arkansas","994","33.1","AR2031","---",1451,"WHS","E1","E1","E1","2","Non-USGS","576911_14-Mar-2006"
"2152","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"RDS","E1","E1","E1","85","Non-USGS","619237_15-Mar-2006"
"2153","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"FHC","E1","E1","E1","54","Non-USGS","619237_15-Mar-2006"
"2154","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"SAH","E1","E1","E1","45","Non-USGS","619237_15-Mar-2006"
"2155","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"FMW","E1","E1","E1","22","Non-USGS","619237_15-Mar-2006"
"2156","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"CCF","E1","E1","E1","10","Non-USGS","619237_15-Mar-2006"
"2157","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"LND","E1","E1","E1","4","Non-USGS","619237_15-Mar-2006"
"2158","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"SMM","E1","E1","E1","1","Non-USGS","619237_15-Mar-2006"
"2159","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","1.2 KM ABV Bent Canyon",4395,"13",619287,4159892,"Arkansas","404","30.2","AR2033","---",1469,"BBH","E1","E1","E1","1","Non-USGS","619237_15-Mar-2006"
"2160","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"RDS","E1","E1","E1","1629","Non-USGS","623973_15-Mar-2006"
"2161","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"SAH","E1","E1","E1","216","Non-USGS","623973_15-Mar-2006"
"2162","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"FHC","E1","E1","E1","52","Non-USGS","623973_15-Mar-2006"
"2163","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"FMW","E1","E1","E1","27","Non-USGS","623973_15-Mar-2006"
"2164","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"LND","E1","E1","E1","24","Non-USGS","623973_15-Mar-2006"
"2165","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"CCF","E1","E1","E1","5","Non-USGS","623973_15-Mar-2006"
"2166","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"WHS","E1","E1","E1","1","Non-USGS","623973_15-Mar-2006"
"2167","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"SNF","E1","E1","E1","1","Non-USGS","623973_15-Mar-2006"
"2168","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","15-Mar-2006","ABV Rock Crossing 450 @ Commanche National Grassland Boundary",4354,"13",623987,4164292,"Arkansas","1030","49.2","AR1724","---",1765,"CPP","E1","E1","E1","1","Non-USGS","623973_15-Mar-2006"
"2169","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Mar-2006","ABV Taylor Arroyo",4651,"13",603287,4141292,"Arkansas","682","43.3","AR0435","---",1126,"RDS","E1","E1","E1","1612","Non-USGS","603291_16-Mar-2006"
"2170","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Mar-2006","ABV Taylor Arroyo",4651,"13",603287,4141292,"Arkansas","682","43.3","AR0435","---",1126,"SAH","E1","E1","E1","394","Non-USGS","603291_16-Mar-2006"
"2171","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Mar-2006","ABV Taylor Arroyo",4651,"13",603287,4141292,"Arkansas","682","43.3","AR0435","---",1126,"LND","E1","E1","E1","56","Non-USGS","603291_16-Mar-2006"
"2172","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Mar-2006","ABV Taylor Arroyo",4651,"13",603287,4141292,"Arkansas","682","43.3","AR0435","---",1126,"FHC","E1","E1","E1","14","Non-USGS","603291_16-Mar-2006"
"2173","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Mar-2006","ABV Taylor Arroyo",4651,"13",603287,4141292,"Arkansas","682","43.3","AR0435","---",1126,"FMW","E1","E1","E1","8","Non-USGS","603291_16-Mar-2006"
"2174","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Mar-2006","ABV Taylor Arroyo",4651,"13",603287,4141292,"Arkansas","682","43.3","AR0435","---",1126,"STR","E1","E1","E1","2","Non-USGS","603291_16-Mar-2006"
"2175","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Mar-2006","ABV Taylor Arroyo",4651,"13",603287,4141292,"Arkansas","682","43.3","AR0435","---",1126,"SMM","E1","E1","E1","2","Non-USGS","603291_16-Mar-2006"
"2176","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Mar-2006","ABV Van Bremer Arroyo",4806,"13",596587,4133692,"Arkansas","535","29.2","AR0434","---",2209,"RDS","E1","E1","E1","410","Non-USGS","596539_17-Mar-2006"
"2177","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Mar-2006","ABV Van Bremer Arroyo",4806,"13",596587,4133692,"Arkansas","535","29.2","AR0434","---",2209,"LND","E1","E1","E1","13","Non-USGS","596539_17-Mar-2006"
"2178","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Mar-2006","ABV Van Bremer Arroyo",4806,"13",596587,4133692,"Arkansas","535","29.2","AR0434","---",2209,"FHC","E1","E1","E1","4","Non-USGS","596539_17-Mar-2006"
"2179","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Mar-2006","ABV Van Bremer Arroyo",4806,"13",596587,4133692,"Arkansas","535","29.2","AR0434","---",2209,"SNF","E1","E1","E1","2","Non-USGS","596539_17-Mar-2006"
"2180","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Mar-2006","ABV Van Bremer Arroyo",4806,"13",596587,4133692,"Arkansas","535","29.2","AR0434","---",2209,"PKF","E1","E1","E1","1","Non-USGS","596539_17-Mar-2006"
"2181","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Mar-2006","ABV Van Bremer Arroyo",4806,"13",596587,4133692,"Arkansas","535","29.2","AR0434","---",2209,"CCF","E1","E1","E1","1","Non-USGS","596539_17-Mar-2006"
"2182","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Mar-2006","ABV Van Bremer Arroyo",4806,"13",596587,4133692,"Arkansas","535","29.2","AR0434","---",2209,"FMW","E1","E1","E1","1","Non-USGS","596539_17-Mar-2006"
"2183","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","27-Mar-2006","ABV N Linden St In Trinidad",5978,"13",544487,4114192,"Arkansas","827","31.2","AR2036","---",1596,"LND","E1","E1","E1","98","Non-USGS","544438_27-Mar-2006"
"2184","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","27-Mar-2006","ABV N Linden St In Trinidad",5978,"13",544487,4114192,"Arkansas","827","31.2","AR2036","---",1596,"FHC","E1","E1","E1","76","Non-USGS","544438_27-Mar-2006"
"2185","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","27-Mar-2006","ABV N Linden St In Trinidad",5978,"13",544487,4114192,"Arkansas","827","31.2","AR2036","---",1596,"STR","E1","E1","E1","73","Non-USGS","544438_27-Mar-2006"
"2186","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","27-Mar-2006","ABV N Linden St In Trinidad",5978,"13",544487,4114192,"Arkansas","827","31.2","AR2036","---",1596,"WHS","E1","E1","E1","69","Non-USGS","544438_27-Mar-2006"
"2187","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","27-Mar-2006","ABV N Linden St In Trinidad",5978,"13",544487,4114192,"Arkansas","827","31.2","AR2036","---",1596,"CRC","E1","E1","E1","27","Non-USGS","544438_27-Mar-2006"
"2188","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","ABV N Animas St",5994,"13",543487,4113692,"Arkansas","781","30.2","AR2038","---",1597,"LND","E1","E1","E1","86","Non-USGS","543498_28-Mar-2006"
"2189","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","ABV N Animas St",5994,"13",543487,4113692,"Arkansas","781","30.2","AR2038","---",1597,"STR","E1","E1","E1","55","Non-USGS","543498_28-Mar-2006"
"2190","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","ABV N Animas St",5994,"13",543487,4113692,"Arkansas","781","30.2","AR2038","---",1597,"WHS","E1","E1","E1","53","Non-USGS","543498_28-Mar-2006"
"2191","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","ABV N Animas St",5994,"13",543487,4113692,"Arkansas","781","30.2","AR2038","---",1597,"CRC","E1","E1","E1","26","Non-USGS","543498_28-Mar-2006"
"2192","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","ABV N Animas St",5994,"13",543487,4113692,"Arkansas","781","30.2","AR2038","---",1597,"FHC","E1","E1","E1","8","Non-USGS","543498_28-Mar-2006"
"2193","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"RDS","E1","E1","E1","434","Non-USGS","627004_28-Mar-2006"
"2194","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"SAH","E1","E1","E1","149","Non-USGS","627004_28-Mar-2006"
"2195","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"FHC","E1","E1","E1","18","Non-USGS","627004_28-Mar-2006"
"2196","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"LND","E1","E1","E1","5","Non-USGS","627004_28-Mar-2006"
"2197","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"CCF","E1","E1","E1","4","Non-USGS","627004_28-Mar-2006"
"2198","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"SMM","E1","E1","E1","3","Non-USGS","627004_28-Mar-2006"
"2199","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"FMW","E1","E1","E1","2","Non-USGS","627004_28-Mar-2006"
"2200","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Mar-2006","1850 M (1.1 Mi) ABV Miller Canyon (SE Random #56)",4309,"13",626987,4168992,"Arkansas","522","40.7","AR2037","---",2201,"BBH","E1","E1","E1","2","Non-USGS","627004_28-Mar-2006"
"2201","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"SMM","E1","E1","E1","30","USGS","642848_28-Jul-2008"
"2202","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"LND","E1","E1","E1","24","USGS","642848_28-Jul-2008"
"2203","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"RDS","E1","E1","E1","23","USGS","642848_28-Jul-2008"
"2204","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"CCF","E1","E1","E1","5","USGS","642848_28-Jul-2008"
"2205","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"SNF","E1","E1","E1","4","USGS","642848_28-Jul-2008"
"2206","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"FHC","E1","E1","E1","2","USGS","642848_28-Jul-2008"
"2207","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"CPP","E1","E1","E1","1","USGS","642848_28-Jul-2008"
"2208","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"FMW","E1","E1","E1","1","USGS","642848_28-Jul-2008"
"2209","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","28-Jul-2008","1500 M (0.9 M)i ABV Salt Arroyo (AR6b)",4122,"13",642887,4184592,"Arkansas","1312","33","AR1674","---",1142,"SAH","E1","E1","E1","1","USGS","642848_28-Jul-2008"
"2210","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Jun-2009","450 M BLW Beaty Canyon",4364,"13",622987,4162792,"Arkansas","1310","33","AR2524","---",23571,"FHC","E1","E1","E1","7","USGS","623033_16-Jun-2009"
"2211","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Jun-2009","450 M BLW Beaty Canyon",4364,"13",622987,4162792,"Arkansas","1310","33","AR2524","---",23571,"FMW","E1","E1","E1","6","USGS","623033_16-Jun-2009"
"2212","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Jun-2009","450 M BLW Beaty Canyon",4364,"13",622987,4162792,"Arkansas","1310","33","AR2524","---",23571,"LND","E1","E1","E1","3","USGS","623033_16-Jun-2009"
"2213","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Jun-2009","450 M BLW Beaty Canyon",4364,"13",622987,4162792,"Arkansas","1310","33","AR2524","---",23571,"MNW","E1","E1","E1","2","USGS","623033_16-Jun-2009"
"2214","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Jun-2009","450 M BLW Beaty Canyon",4364,"13",622987,4162792,"Arkansas","1310","33","AR2524","---",23571,"WHS","E1","E1","E1","2","USGS","623033_16-Jun-2009"
"2215","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","16-Jun-2009","450 M BLW Beaty Canyon",4364,"13",622987,4162792,"Arkansas","1310","33","AR2524","---",23571,"SAH","E1","E1","E1","2","USGS","623033_16-Jun-2009"
"2216","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"RDS","E1","E1","E1","41","USGS","643561_17-Jun-2009"
"2217","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"SMM","E1","E1","E1","12","USGS","643561_17-Jun-2009"
"2218","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"SAH","E1","E1","E1","7","USGS","643561_17-Jun-2009"
"2219","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"SNF","E1","E1","E1","7","USGS","643561_17-Jun-2009"
"2220","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"LND","E1","E1","E1","4","USGS","643561_17-Jun-2009"
"2221","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"CCF","E1","E1","E1","4","USGS","643561_17-Jun-2009"
"2222","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"FHC","E1","E1","E1","2","USGS","643561_17-Jun-2009"
"2223","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","17-Jun-2009","100 M BLW Baker Canyon",4114,"13",643587,4186792,"Arkansas","1970","49","AR2525","---",25348,"CPP","E1","E1","E1","1","USGS","643561_17-Jun-2009"
"2224","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"RDS","E1","E1","E1","34","Non-USGS","627054_29-Sep-2009"
"2225","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"SAH","E1","E1","E1","15","Non-USGS","627054_29-Sep-2009"
"2226","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"FMW","E1","E1","E1","14","Non-USGS","627054_29-Sep-2009"
"2227","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"LND","E1","E1","E1","8","Non-USGS","627054_29-Sep-2009"
"2228","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"SMM","E1","E1","E1","3","Non-USGS","627054_29-Sep-2009"
"2229","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"FHC","E1","E1","E1","3","Non-USGS","627054_29-Sep-2009"
"2230","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"CPP","E1","E1","E1","2","Non-USGS","627054_29-Sep-2009"
"2231","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"RDS","S2","S2","S1","192","Non-USGS","627054_29-Sep-2009"
"2232","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"FHC","S2","S2","S1","14","Non-USGS","627054_29-Sep-2009"
"2233","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"FMW","S2","S2","S1","14","Non-USGS","627054_29-Sep-2009"
"2234","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"CCF","S2","S2","S1","6","Non-USGS","627054_29-Sep-2009"
"2235","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","PURGATOIRE R #1","29-Sep-2009","Comanche National Grasslands N of dinosaur track SER #56",4312,"13S",627087,4168592,"Arkansas","500","21","AR2942","Random",44140,"SAH","S2","S2","S1","5","Non-USGS","627054_29-Sep-2009"
