"","SurveyPurpose","Protocol","Gear","TotalEffort","EffortMetric","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX.x","UTMY.x","Basin","StationLength","AvgWidth","StationCode","SiteType","SurveyID","SpeciesCode","Status","NewStatus","sameStatus","Catch","Source","mySurveyID","reachid","pointid","grid_code","elevation","gradient","cropsCount","dvlpdCount","wtlndsCoun","UTMX.y","UTMY.y","slope100m","Z","OBJECTID_1","Permanent_","GNIS_ID","GNIS_Name","ReachCode","WBArea_Per","FType","FCode","OBJECTID","FEATURE","CODE","NAME1","STRAHLER","Line_Sourc","StreamType","FountainCr","ReservoirL","RCA_ID","Shape_Leng","StreamSize","Percent","Degrees","MAIN","PURG","geometry"
"3301",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","29-Sep-23","1mi DS of Rattlesnake Canyon Confluence - BLM",NA,NA,537010,4182827,"AR",NA,NA,NA,NA,75657,"BBH","E1","E1","E1","1","Non-USGS","537010_29-Sep-23",4764,37858,4764,1691,4.70218849182,0,0,0,536987,4182792,0,1691,4764,NA,NA,NA,NA,NA,0,0,4801,"Perennial Stream",29581,"Cucharas River",6,"ua_annotated","CONNECT","NO","between",4701,553.310415015,2,0.180730377174,0.00180730180399,"NO","NO",c(536987, 4182792)
"3302",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","29-Sep-23","1mi DS of Rattlesnake Canyon Confluence - BLM",NA,NA,537010,4182827,"AR",NA,NA,NA,NA,75657,"SNF","E2","E2","E2","54","Non-USGS","537010_29-Sep-23",4764,37858,4764,1691,4.70218849182,0,0,0,536987,4182792,0,1691,4764,NA,NA,NA,NA,NA,0,0,4801,"Perennial Stream",29581,"Cucharas River",6,"ua_annotated","CONNECT","NO","between",4701,553.310415015,2,0.180730377174,0.00180730180399,"NO","NO",c(536987, 4182792)
"3303",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","29-Sep-23","1mi DS of Rattlesnake Canyon Confluence - BLM",NA,NA,537010,4182827,"AR",NA,NA,NA,NA,75657,"FMW","E2","E2","E2","2","Non-USGS","537010_29-Sep-23",4764,37858,4764,1691,4.70218849182,0,0,0,536987,4182792,0,1691,4764,NA,NA,NA,NA,NA,0,0,4801,"Perennial Stream",29581,"Cucharas River",6,"ua_annotated","CONNECT","NO","between",4701,553.310415015,2,0.180730377174,0.00180730180399,"NO","NO",c(536987, 4182792)
"3304",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Cucharas River #1","29-Sep-23","1mi DS of Rattlesnake Canyon Confluence - BLM",NA,NA,537010,4182827,"AR",NA,NA,NA,NA,75657,"WHS","E2","E2","E2","1","Non-USGS","537010_29-Sep-23",4764,37858,4764,1691,4.70218849182,0,0,0,536987,4182792,0,1691,4764,NA,NA,NA,NA,NA,0,0,4801,"Perennial Stream",29581,"Cucharas River",6,"ua_annotated","CONNECT","NO","between",4701,553.310415015,2,0.180730377174,0.00180730180399,"NO","NO",c(536987, 4182792)
"3305",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","29-Sep-23","1mi DS of Rattlesnake Canyon Confluence - BLM",NA,NA,537010,4182827,"AR",NA,NA,NA,NA,75657,"SNF","S3","S3","S3","3","Non-USGS","537010_29-Sep-23",4764,37858,4764,1691,4.70218849182,0,0,0,536987,4182792,0,1691,4764,NA,NA,NA,NA,NA,0,0,4801,"Perennial Stream",29581,"Cucharas River",6,"ua_annotated","CONNECT","NO","between",4701,553.310415015,2,0.180730377174,0.00180730180399,"NO","NO",c(536987, 4182792)
"3306",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Cucharas River #1","29-Sep-23","1mi DS of Rattlesnake Canyon Confluence - BLM",NA,NA,537010,4182827,"AR",NA,NA,NA,NA,75657,"FMW","S3","S3","S3","2","Non-USGS","537010_29-Sep-23",4764,37858,4764,1691,4.70218849182,0,0,0,536987,4182792,0,1691,4764,NA,NA,NA,NA,NA,0,0,4801,"Perennial Stream",29581,"Cucharas River",6,"ua_annotated","CONNECT","NO","between",4701,553.310415015,2,0.180730377174,0.00180730180399,"NO","NO",c(536987, 4182792)
"3307",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"RDS","E1","E1","E1","63","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3308",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"CCF","E1","E1","E1","42","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3309",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SMM","E1","E1","E1","40","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3310",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"FHC","E1","E1","E1","27","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3311",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"WHS","E1","E1","E1","19","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3312",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SNF","E1","E1","E1","14","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3313",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SAH","E1","E1","E1","6","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3314",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"CPP","E1","E1","E1","3","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3315",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"LND","E1","E1","E1","1","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3316",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"RDS","E2","E2","E2","20","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3317",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"CCF","E2","E2","E2","11","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3318",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"FHC","E2","E2","E2","8","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3319",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SMM","E2","E2","E2","7","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3320",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"WHS","E2","E2","E2","5","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3321",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SAH","E2","E2","E2","4","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3322",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"FMW","E2","E2","E2","3","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3323",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SNF","E2","E2","E2","2","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3324",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"RDS","S3","S3","S3","286","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3325",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"FHC","S3","S3","S3","242","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3326",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SAH","S3","S3","S3","4","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3327",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","9-Oct-23","2.5mi US of Chacuaco Creek Confluence",NA,NA,618665,4156321,"AR",NA,NA,NA,NA,75662,"SNF","S3","S3","S3","1","Non-USGS","618665_9-Oct-23",1493,42035,1493,1359,8.68112182617,0,0,24,618687,4156292,0,1359,1493,NA,NA,NA,NA,NA,0,0,41710,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1409,302.457010523,3,159.030864971,1.00946281961,"NO","YES",c(618687, 4156292)
"3328",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"RDS","E1","E1","E1","493","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3329",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"FHC","E1","E1","E1","204","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3330",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"SNF","E1","E1","E1","18","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3331",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"WHS","E1","E1","E1","17","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3332",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"SAH","E1","E1","E1","17","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3333",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"SMM","E1","E1","E1","7","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3334",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"FMW","E1","E1","E1","4","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3335",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"CCF","E1","E1","E1","2","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3336",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"LND","E1","E1","E1","1","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3337",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"RDS","E2","E2","E2","310","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3338",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"FHC","E2","E2","E2","98","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3339",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"SNF","E2","E2","E2","11","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3340",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"WHS","E2","E2","E2","6","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3341",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"SAH","E2","E2","E2","5","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3342",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"SMM","E2","E2","E2","5","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3343",NA,"PRESENCE/ABSENCE","E",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"FMW","E2","E2","E2","5","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3344",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"RDS","S3","S3","S3","172","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3345",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"FHC","S3","S3","S3","42","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3346",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"FMW","S3","S3","S3","26","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3347",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"WHS","S3","S3","S3","6","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
"3348",NA,"PRESENCE/ABSENCE","S",NA,NA,NA,"Purgatoire River #1","10-Oct-23","",NA,NA,609510,4147147,"AR",NA,NA,NA,NA,75686,"SAH","S3","S3","S3","5","Non-USGS","609510_10-Oct-23",1936,43003,1936,1392,2.27491426468,0,0,4,609487,4147192,0,1392,1936,NA,NA,NA,NA,NA,0,0,40463,"Artificial Flow Path",31461,"Purgatoire River",6,"ua_annotated","CONNECT","NO","between",1855,2603.13253747,3,13.2148476902,0.131387191843,"NO","YES",c(609487, 4147192)
